item_id,order_id,product_id,quantity,unit_price
I-003104,O-01240,P-013,3,18
I-003105,O-01240,P-022,1,85
I-003106,O-01241,P-033,2,18
I-003107,O-01242,P-007,3,98
I-003108,O-01242,P-022,1,85
I-003109,O-01242,P-005,1,45
I-003110,O-01242,P-025,1,18
I-003111,O-01243,P-004,1,72
I-003112,O-01243,P-001,2,38
I-003113,O-01243,P-021,3,24
I-003114,O-01243,P-030,1,32
I-003115,O-01244,P-027,2,52
I-003116,O-01244,P-019,3,18
I-003117,O-01245,P-023,1,85
I-003118,O-01245,P-023,1,85
I-003119,O-01245,P-022,2,85
I-003120,O-01245,P-025,2,18
I-003121,O-01246,P-017,1,58
I-003122,O-01247,P-032,3,45
I-003123,O-01248,P-022,1,85
I-003124,O-01249,P-023,2,85
I-003125,O-01249,P-022,1,85
I-003126,O-01249,P-019,1,18
I-003127,O-01250,P-014,1,38
I-003128,O-01251,P-026,2,52
I-003129,O-01251,P-033,2,18
I-003130,O-01252,P-009,3,98
I-003131,O-01252,P-023,2,85
I-003132,O-01252,P-019,3,18
I-003133,O-01252,P-006,1,85
I-003134,O-01253,P-009,2,98
I-003135,O-01253,P-007,3,98
I-003136,O-01253,P-003,1,120
I-003137,O-01253,P-026,1,52
I-003138,O-01254,P-013,1,18
I-003139,O-01255,P-024,3,65
I-003140,O-01256,P-005,1,45
I-003141,O-01256,P-003,3,120
I-003142,O-01256,P-004,2,72
I-003143,O-01257,P-023,2,85
I-003144,O-01258,P-008,1,65
I-003145,O-01259,P-026,1,52
I-003146,O-01259,P-003,1,120
I-003147,O-01259,P-005,1,45
I-003148,O-01260,P-021,3,24
I-003149,O-01260,P-015,3,18
I-003150,O-01261,P-018,3,98
I-003151,O-01261,P-006,1,85
I-003152,O-01261,P-028,3,38
I-003153,O-01262,P-020,3,120
I-003154,O-01262,P-030,3,32
I-003155,O-01262,P-014,3,38
I-003156,O-01262,P-002,2,85
I-003157,O-01263,P-002,2,85
I-003158,O-01263,P-015,1,18
I-003159,O-01264,P-012,1,65
I-003160,O-01264,P-028,2,38
I-003161,O-01264,P-002,3,85
I-003162,O-01264,P-020,3,120
I-003163,O-01265,P-034,3,45
I-003164,O-01266,P-029,3,58
I-003165,O-01266,P-021,2,24
I-003166,O-01267,P-009,3,98
I-003167,O-01268,P-004,3,72
I-003168,O-01269,P-005,3,45
I-003169,O-01270,P-024,3,65
I-003170,O-01270,P-021,2,24
I-003171,O-01270,P-027,1,52
I-003172,O-01271,P-010,2,45
I-003173,O-01271,P-023,1,85
I-003174,O-01271,P-021,2,24
I-003175,O-01272,P-033,2,18
I-003176,O-01272,P-004,1,72
I-003177,O-01273,P-033,1,18
I-003178,O-01274,P-030,1,32
I-003179,O-01275,P-013,2,18
I-003180,O-01275,P-004,3,72
I-003181,O-01275,P-021,3,24
I-003182,O-01276,P-030,1,32
I-003183,O-01277,P-031,1,85
I-003184,O-01278,P-011,2,85
I-003185,O-01278,P-032,1,45
I-003186,O-01278,P-009,3,98
I-003187,O-01279,P-009,3,98
I-003188,O-01279,P-020,2,120
I-003189,O-01280,P-004,3,72
I-003190,O-01280,P-004,1,72
I-003191,O-01280,P-031,1,85
I-003192,O-01281,P-020,1,120
I-003193,O-01281,P-002,2,85
I-003194,O-01281,P-025,1,18
I-003195,O-01281,P-003,2,120
I-003196,O-01282,P-015,1,18
I-003197,O-01282,P-002,1,85
I-003198,O-01283,P-027,1,52
I-003199,O-01283,P-008,3,65
I-003200,O-01284,P-012,2,65
I-003201,O-01285,P-024,3,65
I-003202,O-01285,P-014,1,38
I-003203,O-01286,P-028,1,38
I-003204,O-01286,P-013,1,18
I-003205,O-01286,P-017,2,58
I-003206,O-01286,P-002,3,85
I-003207,O-01287,P-024,3,65
I-003208,O-01287,P-014,1,38
I-003209,O-01287,P-007,2,98
I-003210,O-01287,P-017,1,58
I-003211,O-01288,P-005,2,45
I-003212,O-01289,P-015,3,18
I-003213,O-01290,P-030,2,32
I-003214,O-01290,P-015,1,18
I-003215,O-01291,P-015,2,18
I-003216,O-01291,P-010,2,45
I-003217,O-01291,P-016,2,24
I-003218,O-01291,P-031,2,85
I-003219,O-01292,P-019,1,18
I-003220,O-01292,P-024,2,65
I-003221,O-01292,P-013,3,18
I-003222,O-01293,P-017,2,58
I-003223,O-01293,P-025,3,18
I-003224,O-01293,P-026,2,52
I-003225,O-01294,P-006,1,85
I-003226,O-01294,P-004,2,72
I-003227,O-01294,P-030,1,32
I-003228,O-01294,P-015,2,18
I-003229,O-01295,P-002,1,85
I-003230,O-01295,P-008,2,65
I-003231,O-01296,P-021,1,24
I-003232,O-01297,P-019,2,18
I-003233,O-01297,P-016,1,24
I-003234,O-01297,P-015,1,18
I-003235,O-01297,P-026,2,52
I-003236,O-01298,P-003,3,120
I-003237,O-01298,P-013,1,18
I-003238,O-01298,P-014,2,38
I-003239,O-01298,P-009,1,98
I-003240,O-01299,P-004,1,72
I-003241,O-01299,P-024,2,65
I-003242,O-01299,P-005,2,45
I-003243,O-01300,P-027,2,52
I-003244,O-01300,P-008,1,65
I-003245,O-01301,P-012,1,65
I-003246,O-01302,P-003,2,120
I-003247,O-01302,P-001,2,38
I-003248,O-01303,P-001,3,38
I-003249,O-01303,P-005,1,45
I-003250,O-01304,P-032,2,45
I-003251,O-01304,P-001,1,38
I-003252,O-01304,P-030,3,32
I-003253,O-01304,P-026,3,52
I-003254,O-01305,P-019,3,18
I-003255,O-01305,P-030,1,32
I-003256,O-01306,P-003,3,120
I-003257,O-01306,P-017,1,58
I-003258,O-01306,P-032,2,45
I-003259,O-01306,P-008,2,65
I-003260,O-01307,P-010,2,45
I-003261,O-01307,P-018,1,98
I-003262,O-01308,P-028,1,38
I-003263,O-01309,P-022,2,85
I-003264,O-01309,P-002,1,85
I-003265,O-01309,P-021,1,24
I-003266,O-01309,P-028,2,38
I-003267,O-01310,P-010,2,45
I-003268,O-01311,P-008,1,65
I-003269,O-01311,P-011,3,85
I-003270,O-01311,P-032,1,45
I-003271,O-01312,P-015,1,18
I-003272,O-01313,P-031,2,85
I-003273,O-01313,P-021,2,24
I-003274,O-01313,P-008,1,65
I-003275,O-01314,P-034,1,45
I-003276,O-01314,P-022,1,85
I-003277,O-01315,P-015,3,18
I-003278,O-01315,P-025,1,18
I-003279,O-01315,P-012,3,65
I-003280,O-01316,P-024,1,65
I-003281,O-01316,P-032,3,45
I-003282,O-01316,P-007,2,98
I-003283,O-01317,P-030,2,32
I-003284,O-01317,P-032,3,45
I-003285,O-01317,P-014,2,38
I-003286,O-01318,P-012,1,65
I-003287,O-01318,P-034,2,45
I-003288,O-01319,P-028,1,38
I-003289,O-01319,P-028,2,38
I-003290,O-01319,P-019,2,18
I-003291,O-01319,P-006,1,85
I-003292,O-01320,P-010,3,45
I-003293,O-01320,P-024,2,65
I-003294,O-01321,P-008,1,65
I-003295,O-01321,P-004,3,72
I-003296,O-01322,P-005,3,45
I-003297,O-01322,P-033,1,18
I-003298,O-01322,P-026,3,52
I-003299,O-01322,P-007,2,98
I-003300,O-01323,P-024,3,65
I-003301,O-01323,P-027,2,52
I-003302,O-01324,P-027,1,52
I-003303,O-01325,P-014,3,38
I-003304,O-01325,P-016,3,24
I-003305,O-01325,P-001,1,38
I-003306,O-01326,P-003,2,120
I-003307,O-01326,P-032,2,45
I-003308,O-01326,P-032,3,45
I-003309,O-01326,P-034,2,45
I-003310,O-01327,P-020,1,120
I-003311,O-01327,P-006,1,85
I-003312,O-01327,P-033,2,18
I-003313,O-01327,P-003,3,120
I-003314,O-01328,P-025,3,18
I-003315,O-01329,P-005,2,45
I-003316,O-01329,P-017,1,58
I-003317,O-01329,P-026,2,52
I-003318,O-01330,P-032,2,45
I-003319,O-01331,P-019,3,18
I-003320,O-01331,P-011,2,85
I-003321,O-01331,P-015,1,18
I-003322,O-01332,P-032,3,45
I-003323,O-01332,P-009,1,98
I-003324,O-01333,P-010,2,45
I-003325,O-01334,P-011,3,85
I-003326,O-01334,P-034,2,45
I-003327,O-01334,P-023,3,85
I-003328,O-01334,P-006,1,85
I-003329,O-01335,P-033,1,18
I-003330,O-01335,P-020,3,120
I-003331,O-01335,P-013,3,18
I-003332,O-01335,P-025,3,18
I-003333,O-01336,P-002,3,85
I-003334,O-01336,P-022,2,85
I-003335,O-01337,P-031,2,85
I-003336,O-01337,P-029,3,58
I-003337,O-01337,P-025,1,18
I-003338,O-01337,P-002,3,85
I-003339,O-01338,P-020,1,120
I-003340,O-01338,P-016,2,24
I-003341,O-01339,P-029,1,58
I-003342,O-01340,P-002,1,85
I-003343,O-01340,P-030,3,32
I-003344,O-01340,P-029,3,58
I-003345,O-01340,P-034,2,45
I-003346,O-01341,P-012,2,65
I-003347,O-01341,P-017,2,58
I-003348,O-01341,P-014,1,38
I-003349,O-01341,P-022,1,85
I-003350,O-01342,P-002,3,85
I-003351,O-01342,P-022,2,85
I-003352,O-01342,P-006,2,85
I-003353,O-01342,P-020,1,120
I-003354,O-01343,P-002,1,85
I-003355,O-01343,P-017,2,58
I-003356,O-01344,P-005,2,45
I-003357,O-01344,P-024,1,65
I-003358,O-01345,P-030,2,32
I-003359,O-01346,P-031,3,85
I-003360,O-01347,P-027,2,52
I-003361,O-01347,P-001,2,38
I-003362,O-01347,P-005,2,45
I-003363,O-01348,P-021,3,24
I-003364,O-01348,P-019,3,18
I-003365,O-01348,P-006,3,85
I-003366,O-01349,P-006,2,85
I-003367,O-01349,P-026,1,52
I-003368,O-01349,P-019,1,18
I-003369,O-01349,P-030,3,32
I-003370,O-01350,P-016,3,24
I-003371,O-01350,P-006,2,85
I-003372,O-01350,P-032,1,45
I-003373,O-01350,P-027,2,52
I-003374,O-01351,P-007,3,98
I-003375,O-01352,P-002,1,85
I-003376,O-01352,P-034,1,45
I-003377,O-01352,P-012,1,65
I-003378,O-01352,P-031,3,85
I-003379,O-01353,P-029,2,58
I-003380,O-01354,P-009,2,98
I-003381,O-01354,P-024,3,65
I-003382,O-01355,P-017,2,58
I-003383,O-01355,P-011,2,85
I-003384,O-01356,P-024,3,65
I-003385,O-01357,P-013,1,18
I-003386,O-01358,P-025,2,18
I-003387,O-01358,P-026,1,52
I-003388,O-01359,P-006,2,85
I-003389,O-01359,P-005,3,45
I-003390,O-01360,P-002,1,85
I-003391,O-01360,P-028,3,38
I-003392,O-01360,P-004,3,72
I-003393,O-01361,P-003,2,120
I-003394,O-01361,P-031,1,85
I-003395,O-01361,P-001,3,38
I-003396,O-01362,P-030,1,32
I-003397,O-01362,P-015,1,18
I-003398,O-01363,P-003,2,120
I-003399,O-01363,P-005,1,45
I-003400,O-01364,P-019,1,18
I-003401,O-01365,P-012,2,65
I-003402,O-01365,P-016,1,24
I-003403,O-01365,P-033,2,18
I-003404,O-01365,P-014,1,38
I-003405,O-01366,P-011,2,85
I-003406,O-01367,P-006,2,85
I-003407,O-01367,P-031,2,85
I-003408,O-01367,P-026,2,52
I-003409,O-01367,P-011,1,85
I-003410,O-01368,P-032,1,45
I-003411,O-01368,P-033,1,18
I-003412,O-01369,P-010,2,45
I-003413,O-01369,P-011,3,85
I-003414,O-01370,P-001,1,38
I-003415,O-01370,P-003,3,120
I-003416,O-01370,P-024,1,65
I-003417,O-01371,P-026,1,52
I-003418,O-01371,P-026,2,52
I-003419,O-01371,P-009,2,98
I-003420,O-01372,P-029,3,58
I-003421,O-01373,P-015,3,18
I-003422,O-01373,P-025,3,18
I-003423,O-01373,P-006,3,85
I-003424,O-01373,P-017,2,58
I-003425,O-01374,P-012,2,65
I-003426,O-01374,P-019,3,18
I-003427,O-01374,P-018,1,98
I-003428,O-01374,P-006,3,85
I-003429,O-01375,P-016,2,24
I-003430,O-01375,P-004,2,72
I-003431,O-01376,P-001,1,38
I-003432,O-01376,P-011,2,85
I-003433,O-01376,P-012,2,65
I-003434,O-01377,P-017,3,58
I-003435,O-01377,P-009,1,98
I-003436,O-01378,P-024,1,65
I-003437,O-01379,P-024,1,65
I-003438,O-01379,P-019,1,18
I-003439,O-01379,P-004,2,72
I-003440,O-01380,P-012,1,65
I-003441,O-01380,P-001,2,38
I-003442,O-01380,P-004,2,72
I-003443,O-01380,P-004,3,72
I-003444,O-01381,P-007,2,98
I-003445,O-01382,P-006,1,85
I-003446,O-01382,P-021,2,24
I-003447,O-01382,P-034,3,45
I-003448,O-01382,P-024,2,65
I-003449,O-01383,P-003,2,120
I-003450,O-01384,P-008,2,65
I-003451,O-01385,P-031,1,85
I-003452,O-01385,P-016,2,24
I-003453,O-01385,P-018,2,98
I-003454,O-01386,P-013,1,18
I-003455,O-01386,P-030,1,32
I-003456,O-01386,P-002,1,85
I-003457,O-01387,P-003,3,120
I-003458,O-01387,P-025,2,18
I-003459,O-01388,P-010,1,45
I-003460,O-01388,P-014,3,38
I-003461,O-01388,P-015,3,18
I-003462,O-01388,P-007,3,98
I-003463,O-01389,P-020,1,120
I-003464,O-01389,P-008,1,65
I-003465,O-01389,P-013,2,18
I-003466,O-01389,P-002,1,85
I-003467,O-01390,P-016,3,24
I-003468,O-01390,P-019,1,18
I-003469,O-01390,P-030,3,32
I-003470,O-01390,P-027,1,52
I-003471,O-01391,P-025,1,18
I-003472,O-01392,P-006,1,85
I-003473,O-01393,P-034,1,45
I-003474,O-01394,P-002,3,85
I-003475,O-01394,P-019,2,18
I-003476,O-01395,P-031,3,85
I-003477,O-01395,P-031,3,85
I-003478,O-01395,P-002,1,85
I-003479,O-01395,P-005,1,45
I-003480,O-01396,P-015,3,18
I-003481,O-01396,P-009,1,98
I-003482,O-01396,P-030,2,32
I-003483,O-01396,P-029,3,58
I-003484,O-01397,P-006,3,85
I-003485,O-01397,P-008,1,65
I-003486,O-01397,P-006,2,85
I-003487,O-01397,P-033,2,18
I-003488,O-01398,P-027,1,52
I-003489,O-01398,P-026,3,52
I-003490,O-01398,P-014,3,38
I-003491,O-01399,P-008,1,65
I-003492,O-01400,P-022,2,85
I-003493,O-01400,P-019,1,18
I-003494,O-01400,P-023,3,85
I-003495,O-01401,P-008,2,65
I-003496,O-01402,P-001,2,38
I-003497,O-01403,P-013,3,18
I-003498,O-01404,P-028,2,38
I-003499,O-01404,P-009,3,98
I-003500,O-01405,P-034,3,45
I-003501,O-01406,P-027,3,52
I-003502,O-01406,P-005,2,45
I-003503,O-01406,P-008,2,65
I-003504,O-01407,P-027,2,52
I-003505,O-01407,P-022,3,85
I-003506,O-01407,P-033,2,18
I-003507,O-01408,P-019,1,18
I-003508,O-01408,P-010,1,45
I-003509,O-01409,P-006,3,85
I-003510,O-01410,P-031,3,85
I-003511,O-01411,P-004,2,72
I-003512,O-01411,P-024,3,65
I-003513,O-01411,P-026,1,52
I-003514,O-01412,P-025,2,18
I-003515,O-01412,P-030,2,32
I-003516,O-01413,P-007,2,98
I-003517,O-01413,P-028,3,38
I-003518,O-01413,P-004,3,72
I-003519,O-01414,P-016,2,24
I-003520,O-01415,P-018,2,98
I-003521,O-01415,P-016,2,24
I-003522,O-01415,P-030,2,32
I-003523,O-01416,P-028,2,38
I-003524,O-01416,P-011,3,85
I-003525,O-01416,P-012,2,65
I-003526,O-01416,P-010,1,45
I-003527,O-01417,P-003,3,120
I-003528,O-01417,P-033,2,18
I-003529,O-01417,P-009,2,98
I-003530,O-01418,P-007,3,98
I-003531,O-01418,P-028,3,38
I-003532,O-01418,P-025,1,18
I-003533,O-01418,P-029,3,58
I-003534,O-01419,P-028,1,38
I-003535,O-01420,P-025,2,18
I-003536,O-01420,P-032,1,45
I-003537,O-01420,P-022,1,85
I-003538,O-01420,P-016,3,24
I-003539,O-01421,P-024,2,65
I-003540,O-01422,P-013,3,18
I-003541,O-01422,P-018,3,98
I-003542,O-01423,P-013,3,18
I-003543,O-01423,P-005,3,45
I-003544,O-01423,P-005,1,45
I-003545,O-01423,P-023,3,85
I-003546,O-01424,P-003,2,120
I-003547,O-01424,P-007,1,98
I-003548,O-01424,P-009,1,98
I-003549,O-01425,P-001,3,38
I-003550,O-01425,P-026,3,52
I-003551,O-01426,P-006,3,85
I-003552,O-01426,P-026,1,52
I-003553,O-01427,P-019,2,18
I-003554,O-01428,P-003,1,120
I-003555,O-01428,P-005,2,45
I-003556,O-01429,P-009,2,98
I-003557,O-01429,P-025,3,18
I-003558,O-01429,P-033,1,18
I-003559,O-01429,P-023,3,85
I-003560,O-01430,P-030,3,32
I-003561,O-01430,P-002,1,85
I-003562,O-01431,P-033,1,18
I-003563,O-01431,P-032,2,45
I-003564,O-01432,P-029,1,58
I-003565,O-01432,P-021,3,24
I-003566,O-01433,P-017,3,58
I-003567,O-01433,P-017,1,58
I-003568,O-01433,P-034,3,45
I-003569,O-01434,P-005,1,45
I-003570,O-01434,P-004,1,72
I-003571,O-01435,P-016,1,24
I-003572,O-01435,P-010,2,45
I-003573,O-01435,P-029,1,58
I-003574,O-01436,P-034,3,45
I-003575,O-01436,P-027,1,52
I-003576,O-01437,P-028,3,38
I-003577,O-01438,P-012,3,65
I-003578,O-01438,P-019,2,18
I-003579,O-01439,P-013,1,18
I-003580,O-01440,P-029,3,58
I-003581,O-01441,P-007,3,98
I-003582,O-01441,P-022,3,85
I-003583,O-01441,P-012,1,65
I-003584,O-01442,P-023,3,85
I-003585,O-01443,P-033,2,18
I-003586,O-01444,P-002,3,85
I-003587,O-01444,P-022,3,85
I-003588,O-01444,P-010,1,45
I-003589,O-01444,P-002,2,85
I-003590,O-01445,P-007,2,98
I-003591,O-01445,P-016,2,24
I-003592,O-01445,P-008,2,65
I-003593,O-01446,P-016,1,24
I-003594,O-01446,P-027,1,52
I-003595,O-01446,P-034,3,45
I-003596,O-01446,P-010,3,45
I-003597,O-01447,P-013,2,18
I-003598,O-01448,P-025,1,18
I-003599,O-01448,P-011,1,85
I-003600,O-01448,P-021,2,24
I-003601,O-01448,P-018,3,98
I-003602,O-01449,P-023,2,85
I-003603,O-01449,P-027,2,52
I-003604,O-01449,P-018,3,98
I-003605,O-01450,P-015,2,18
I-003606,O-01450,P-013,3,18
I-003607,O-01450,P-008,1,65
I-003608,O-01450,P-034,2,45
I-003609,O-01451,P-016,1,24
I-003610,O-01451,P-003,1,120
I-003611,O-01452,P-018,3,98
I-003612,O-01452,P-029,1,58
I-003613,O-01452,P-026,1,52
I-003614,O-01452,P-032,2,45
I-003615,O-01453,P-019,2,18
I-003616,O-01453,P-034,1,45
I-003617,O-01453,P-007,3,98
I-003618,O-01453,P-030,2,32
I-003619,O-01454,P-027,1,52
I-003620,O-01454,P-014,1,38
I-003621,O-01455,P-016,2,24
I-003622,O-01455,P-034,1,45
I-003623,O-01455,P-014,2,38
I-003624,O-01456,P-032,2,45
I-003625,O-01457,P-033,1,18
I-003626,O-01458,P-007,2,98
I-003627,O-01458,P-027,2,52
I-003628,O-01459,P-013,3,18
I-003629,O-01459,P-022,2,85
I-003630,O-01459,P-013,3,18
I-003631,O-01460,P-018,3,98
I-003632,O-01460,P-005,3,45
I-003633,O-01460,P-004,3,72
I-003634,O-01460,P-009,1,98
I-003635,O-01461,P-004,1,72
I-003636,O-01462,P-033,3,18
I-003637,O-01462,P-008,2,65
I-003638,O-01463,P-029,3,58
I-003639,O-01463,P-012,2,65
I-003640,O-01463,P-030,2,32
I-003641,O-01463,P-024,3,65
I-003642,O-01464,P-031,1,85
I-003643,O-01464,P-019,2,18
I-003644,O-01464,P-026,1,52
I-003645,O-01464,P-013,1,18
I-003646,O-01465,P-011,1,85
I-003647,O-01465,P-021,2,24
I-003648,O-01465,P-023,2,85
I-003649,O-01465,P-003,3,120
I-003650,O-01466,P-015,3,18
I-003651,O-01466,P-006,3,85
I-003652,O-01467,P-006,1,85
I-003653,O-01467,P-029,2,58
I-003654,O-01467,P-033,3,18
I-003655,O-01468,P-030,2,32
I-003656,O-01468,P-007,1,98
I-003657,O-01468,P-022,2,85
I-003658,O-01469,P-006,2,85
I-003659,O-01469,P-034,2,45
I-003660,O-01469,P-012,2,65
I-003661,O-01469,P-033,2,18
I-003662,O-01470,P-020,3,120
I-003663,O-01470,P-001,2,38
I-003664,O-01470,P-005,1,45
I-003665,O-01470,P-005,2,45
I-003666,O-01471,P-031,2,85
I-003667,O-01472,P-024,1,65
I-003668,O-01472,P-015,3,18
I-003669,O-01472,P-033,1,18
I-003670,O-01472,P-024,3,65
I-003671,O-01473,P-002,3,85
I-003672,O-01473,P-008,3,65
I-003673,O-01473,P-023,2,85
I-003674,O-01473,P-011,2,85
I-003675,O-01474,P-025,1,18
I-003676,O-01474,P-002,2,85
I-003677,O-01474,P-018,1,98
I-003678,O-01475,P-004,3,72
I-003679,O-01475,P-001,2,38
I-003680,O-01476,P-022,1,85
I-003681,O-01476,P-011,1,85
I-003682,O-01476,P-034,2,45
I-003683,O-01476,P-034,2,45
I-003684,O-01477,P-033,1,18
I-003685,O-01477,P-013,2,18
I-003686,O-01477,P-006,2,85
I-003687,O-01478,P-017,2,58
I-003688,O-01478,P-027,2,52
I-003689,O-01478,P-014,2,38
I-003690,O-01479,P-014,1,38
I-003691,O-01480,P-007,1,98
I-003692,O-01480,P-025,1,18
I-003693,O-01480,P-032,3,45
I-003694,O-01481,P-029,2,58
I-003695,O-01481,P-025,2,18
I-003696,O-01481,P-004,3,72
I-003697,O-01481,P-008,1,65
I-003698,O-01482,P-034,2,45
I-003699,O-01482,P-012,3,65
I-003700,O-01483,P-004,2,72
I-003701,O-01484,P-021,2,24
I-003702,O-01484,P-034,3,45
I-003703,O-01484,P-022,1,85
I-003704,O-01484,P-026,2,52
I-003705,O-01485,P-034,3,45
I-003706,O-01485,P-008,2,65
I-003707,O-01485,P-018,2,98
I-003708,O-01486,P-021,3,24
I-003709,O-01486,P-008,1,65
I-003710,O-01486,P-018,2,98
I-003711,O-01486,P-015,1,18
I-003712,O-01487,P-026,1,52
I-003713,O-01487,P-033,1,18
I-003714,O-01487,P-007,3,98
I-003715,O-01487,P-033,2,18
I-003716,O-01488,P-018,2,98
I-003717,O-01488,P-021,2,24
I-003718,O-01489,P-021,3,24
I-003719,O-01489,P-009,1,98
I-003720,O-01489,P-034,1,45
I-003721,O-01490,P-017,3,58
I-003722,O-01491,P-020,2,120
I-003723,O-01491,P-016,2,24
I-003724,O-01491,P-027,2,52
I-003725,O-01491,P-029,3,58
I-003726,O-01492,P-022,1,85
I-003727,O-01493,P-008,3,65
I-003728,O-01493,P-001,1,38
I-003729,O-01493,P-010,2,45
I-003730,O-01493,P-026,1,52
I-003731,O-01494,P-022,3,85
I-003732,O-01494,P-029,3,58
I-003733,O-01495,P-009,3,98
I-003734,O-01495,P-001,3,38
I-003735,O-01496,P-011,2,85
I-003736,O-01496,P-014,2,38
I-003737,O-01497,P-028,1,38
I-003738,O-01497,P-020,3,120
I-003739,O-01497,P-006,2,85
I-003740,O-01498,P-001,1,38
I-003741,O-01498,P-009,1,98
I-003742,O-01498,P-010,1,45
I-003743,O-01498,P-031,3,85
I-003744,O-01499,P-027,3,52
I-003745,O-01499,P-017,2,58
I-003746,O-01500,P-003,3,120
I-003747,O-01500,P-024,1,65
I-003748,O-01500,P-018,3,98
I-003749,O-01500,P-031,3,85
